"","chi","xi","admissible"
"5118",-0.65,0.514848484848485,TRUE
"5119",-0.63,0.514848484848485,TRUE
"5120",-0.61,0.514848484848485,TRUE
"5121",-0.59,0.514848484848485,TRUE
"5122",-0.57,0.514848484848485,TRUE
"5123",-0.55,0.514848484848485,TRUE
"5124",-0.53,0.514848484848485,TRUE
"5125",-0.51,0.514848484848485,TRUE
"5126",-0.49,0.514848484848485,TRUE
"5127",-0.47,0.514848484848485,TRUE
"5128",-0.45,0.514848484848485,TRUE
"5129",-0.43,0.514848484848485,TRUE
"5130",-0.41,0.514848484848485,TRUE
"5131",-0.39,0.514848484848485,TRUE
"5132",-0.37,0.514848484848485,TRUE
"5133",-0.35,0.514848484848485,TRUE
"5134",-0.33,0.514848484848485,TRUE
"5135",-0.31,0.514848484848485,TRUE
"5136",-0.29,0.514848484848485,TRUE
"5137",-0.27,0.514848484848485,TRUE
"5138",-0.25,0.514848484848485,TRUE
"5139",-0.23,0.514848484848485,TRUE
"5140",-0.21,0.514848484848485,TRUE
"5141",-0.19,0.514848484848485,TRUE
"5142",-0.17,0.514848484848485,TRUE
"5143",-0.15,0.514848484848485,TRUE
"5144",-0.13,0.514848484848485,TRUE
"5145",-0.11,0.514848484848485,TRUE
"5146",-0.09,0.514848484848485,TRUE
"5147",-0.07,0.514848484848485,TRUE
"5148",-0.0499999999999999,0.514848484848485,TRUE
"5149",-0.03,0.514848484848485,TRUE
"5150",-0.01,0.514848484848485,TRUE
"5151",0.01,0.514848484848485,TRUE
"5152",0.03,0.514848484848485,TRUE
"5153",0.05,0.514848484848485,TRUE
"5154",0.0700000000000001,0.514848484848485,TRUE
"5155",0.0900000000000001,0.514848484848485,TRUE
"5156",0.11,0.514848484848485,TRUE
"5157",0.13,0.514848484848485,TRUE
"5158",0.15,0.514848484848485,TRUE
"5159",0.17,0.514848484848485,TRUE
"5160",0.19,0.514848484848485,TRUE
"5161",0.21,0.514848484848485,TRUE
"5162",0.23,0.514848484848485,TRUE
"5163",0.25,0.514848484848485,TRUE
"5164",0.27,0.514848484848485,TRUE
"5165",0.29,0.514848484848485,TRUE
"5166",0.31,0.514848484848485,TRUE
"5167",0.33,0.514848484848485,TRUE
"5168",0.35,0.514848484848485,TRUE
"5169",0.37,0.514848484848485,TRUE
"5170",0.39,0.514848484848485,TRUE
"5171",0.41,0.514848484848485,TRUE
"5172",0.43,0.514848484848485,TRUE
"5173",0.45,0.514848484848485,TRUE
"5174",0.47,0.514848484848485,TRUE
"5175",0.49,0.514848484848485,TRUE
"5176",0.51,0.514848484848485,TRUE
"5177",0.53,0.514848484848485,TRUE
"5178",0.55,0.514848484848485,TRUE
"5179",0.57,0.514848484848485,TRUE
"5180",0.59,0.514848484848485,TRUE
"5181",0.61,0.514848484848485,FALSE
"5182",0.63,0.514848484848485,FALSE
"5183",0.65,0.514848484848485,FALSE
"5184",0.67,0.514848484848485,FALSE
"5185",0.69,0.514848484848485,FALSE
"5186",0.71,0.514848484848485,FALSE
"5187",0.73,0.514848484848485,FALSE
"5188",0.75,0.514848484848485,FALSE
"5189",0.77,0.514848484848485,FALSE
"5190",0.79,0.514848484848485,FALSE
"5191",0.81,0.514848484848485,FALSE
"5192",0.83,0.514848484848485,FALSE
"5193",0.85,0.514848484848485,FALSE
"5194",0.87,0.514848484848485,FALSE
"5195",0.89,0.514848484848485,FALSE
"5196",0.91,0.514848484848485,FALSE
"5197",0.93,0.514848484848485,FALSE
"5198",0.95,0.514848484848485,FALSE
"5199",0.97,0.514848484848485,FALSE
"5200",0.99,0.514848484848485,FALSE
"5201",-0.99,0.524747474747475,FALSE
"5202",-0.97,0.524747474747475,FALSE
"5203",-0.95,0.524747474747475,FALSE
"5204",-0.93,0.524747474747475,FALSE
"5205",-0.91,0.524747474747475,FALSE
"5206",-0.89,0.524747474747475,FALSE
"5207",-0.87,0.524747474747475,FALSE
"5208",-0.85,0.524747474747475,FALSE
"5209",-0.83,0.524747474747475,FALSE
"5210",-0.81,0.524747474747475,FALSE
"5211",-0.79,0.524747474747475,TRUE
"5212",-0.77,0.524747474747475,TRUE
"5213",-0.75,0.524747474747475,TRUE
"5214",-0.73,0.524747474747475,TRUE
"5215",-0.71,0.524747474747475,TRUE
"5216",-0.69,0.524747474747475,TRUE
"5217",-0.67,0.524747474747475,TRUE
"5218",-0.65,0.524747474747475,TRUE
"5219",-0.63,0.524747474747475,TRUE
"5220",-0.61,0.524747474747475,TRUE
"5221",-0.59,0.524747474747475,TRUE
"5222",-0.57,0.524747474747475,TRUE
"5223",-0.55,0.524747474747475,TRUE
"5224",-0.53,0.524747474747475,TRUE
"5225",-0.51,0.524747474747475,TRUE
"5226",-0.49,0.524747474747475,TRUE
"5227",-0.47,0.524747474747475,TRUE
"5228",-0.45,0.524747474747475,TRUE
"5229",-0.43,0.524747474747475,TRUE
"5230",-0.41,0.524747474747475,TRUE
"5231",-0.39,0.524747474747475,TRUE
"5232",-0.37,0.524747474747475,TRUE
"5233",-0.35,0.524747474747475,TRUE
"5234",-0.33,0.524747474747475,TRUE
"5235",-0.31,0.524747474747475,TRUE
"5236",-0.29,0.524747474747475,TRUE
"5237",-0.27,0.524747474747475,TRUE
"5238",-0.25,0.524747474747475,TRUE
"5239",-0.23,0.524747474747475,TRUE
"5240",-0.21,0.524747474747475,TRUE
"5241",-0.19,0.524747474747475,TRUE
"5242",-0.17,0.524747474747475,TRUE
"5243",-0.15,0.524747474747475,TRUE
"5244",-0.13,0.524747474747475,TRUE
"5245",-0.11,0.524747474747475,TRUE
"5246",-0.09,0.524747474747475,TRUE
"5247",-0.07,0.524747474747475,TRUE
"5248",-0.0499999999999999,0.524747474747475,TRUE
"5249",-0.03,0.524747474747475,TRUE
"5250",-0.01,0.524747474747475,TRUE
"5251",0.01,0.524747474747475,TRUE
"5252",0.03,0.524747474747475,TRUE
"5253",0.05,0.524747474747475,TRUE
"5254",0.0700000000000001,0.524747474747475,TRUE
"5255",0.0900000000000001,0.524747474747475,TRUE
"5256",0.11,0.524747474747475,TRUE
"5257",0.13,0.524747474747475,TRUE
"5258",0.15,0.524747474747475,TRUE
"5259",0.17,0.524747474747475,TRUE
"5260",0.19,0.524747474747475,TRUE
"5261",0.21,0.524747474747475,TRUE
"5262",0.23,0.524747474747475,TRUE
"5263",0.25,0.524747474747475,TRUE
"5264",0.27,0.524747474747475,TRUE
"5265",0.29,0.524747474747475,TRUE
"5266",0.31,0.524747474747475,TRUE
"5267",0.33,0.524747474747475,TRUE
"5268",0.35,0.524747474747475,TRUE
"5269",0.37,0.524747474747475,TRUE
"5270",0.39,0.524747474747475,TRUE
"5271",0.41,0.524747474747475,TRUE
"5272",0.43,0.524747474747475,TRUE
"5273",0.45,0.524747474747475,TRUE
"5274",0.47,0.524747474747475,TRUE
"5275",0.49,0.524747474747475,TRUE
"5276",0.51,0.524747474747475,TRUE
"5277",0.53,0.524747474747475,TRUE
"5278",0.55,0.524747474747475,TRUE
"5279",0.57,0.524747474747475,TRUE
"5280",0.59,0.524747474747475,FALSE
"5281",0.61,0.524747474747475,FALSE
"5282",0.63,0.524747474747475,FALSE
"5283",0.65,0.524747474747475,FALSE
"5284",0.67,0.524747474747475,FALSE
"5285",0.69,0.524747474747475,FALSE
"5286",0.71,0.524747474747475,FALSE
"5287",0.73,0.524747474747475,FALSE
"5288",0.75,0.524747474747475,FALSE
"5289",0.77,0.524747474747475,FALSE
"5290",0.79,0.524747474747475,FALSE
"5291",0.81,0.524747474747475,FALSE
"5292",0.83,0.524747474747475,FALSE
"5293",0.85,0.524747474747475,FALSE
"5294",0.87,0.524747474747475,FALSE
"5295",0.89,0.524747474747475,FALSE
"5296",0.91,0.524747474747475,FALSE
"5297",0.93,0.524747474747475,FALSE
"5298",0.95,0.524747474747475,FALSE
"5299",0.97,0.524747474747475,FALSE
"5300",0.99,0.524747474747475,FALSE
"5301",-0.99,0.534646464646465,FALSE
"5302",-0.97,0.534646464646465,FALSE
"5303",-0.95,0.534646464646465,FALSE
"5304",-0.93,0.534646464646465,FALSE
"5305",-0.91,0.534646464646465,FALSE
"5306",-0.89,0.534646464646465,FALSE
"5307",-0.87,0.534646464646465,FALSE
"5308",-0.85,0.534646464646465,FALSE
"5309",-0.83,0.534646464646465,FALSE
"5310",-0.81,0.534646464646465,FALSE
"5311",-0.79,0.534646464646465,TRUE
"5312",-0.77,0.534646464646465,TRUE
"5313",-0.75,0.534646464646465,TRUE
"5314",-0.73,0.534646464646465,TRUE
"5315",-0.71,0.534646464646465,TRUE
"5316",-0.69,0.534646464646465,TRUE
"5317",-0.67,0.534646464646465,TRUE
"5318",-0.65,0.534646464646465,TRUE
"5319",-0.63,0.534646464646465,TRUE
"5320",-0.61,0.534646464646465,TRUE
"5321",-0.59,0.534646464646465,TRUE
"5322",-0.57,0.534646464646465,TRUE
"5323",-0.55,0.534646464646465,TRUE
"5324",-0.53,0.534646464646465,TRUE
"5325",-0.51,0.534646464646465,TRUE
"5326",-0.49,0.534646464646465,TRUE
"5327",-0.47,0.534646464646465,TRUE
"5328",-0.45,0.534646464646465,TRUE
"5329",-0.43,0.534646464646465,TRUE
"5330",-0.41,0.534646464646465,TRUE
"5331",-0.39,0.534646464646465,TRUE
"5332",-0.37,0.534646464646465,TRUE
"5333",-0.35,0.534646464646465,TRUE
"5334",-0.33,0.534646464646465,TRUE
"5335",-0.31,0.534646464646465,TRUE
"5336",-0.29,0.534646464646465,TRUE
"5337",-0.27,0.534646464646465,TRUE
"5338",-0.25,0.534646464646465,TRUE
"5339",-0.23,0.534646464646465,TRUE
"5340",-0.21,0.534646464646465,TRUE
"5341",-0.19,0.534646464646465,TRUE
"5342",-0.17,0.534646464646465,TRUE
"5343",-0.15,0.534646464646465,TRUE
"5344",-0.13,0.534646464646465,TRUE
"5345",-0.11,0.534646464646465,TRUE
"5346",-0.09,0.534646464646465,TRUE
"5347",-0.07,0.534646464646465,TRUE
"5348",-0.0499999999999999,0.534646464646465,TRUE
"5349",-0.03,0.534646464646465,TRUE
"5350",-0.01,0.534646464646465,TRUE
"5351",0.01,0.534646464646465,TRUE
"5352",0.03,0.534646464646465,TRUE
"5353",0.05,0.534646464646465,TRUE
"5354",0.0700000000000001,0.534646464646465,TRUE
"5355",0.0900000000000001,0.534646464646465,TRUE
"5356",0.11,0.534646464646465,TRUE
"5357",0.13,0.534646464646465,TRUE
"5358",0.15,0.534646464646465,TRUE
"5359",0.17,0.534646464646465,TRUE
"5360",0.19,0.534646464646465,TRUE
"5361",0.21,0.534646464646465,TRUE
"5362",0.23,0.534646464646465,TRUE
"5363",0.25,0.534646464646465,TRUE
"5364",0.27,0.534646464646465,TRUE
"5365",0.29,0.534646464646465,TRUE
"5366",0.31,0.534646464646465,TRUE
"5367",0.33,0.534646464646465,TRUE
"5368",0.35,0.534646464646465,TRUE
"5369",0.37,0.534646464646465,TRUE
"5370",0.39,0.534646464646465,TRUE
"5371",0.41,0.534646464646465,TRUE
"5372",0.43,0.534646464646465,TRUE
"5373",0.45,0.534646464646465,TRUE
"5374",0.47,0.534646464646465,TRUE
"5375",0.49,0.534646464646465,TRUE
"5376",0.51,0.534646464646465,TRUE
"5377",0.53,0.534646464646465,TRUE
"5378",0.55,0.534646464646465,TRUE
"5379",0.57,0.534646464646465,TRUE
"5380",0.59,0.534646464646465,FALSE
"5381",0.61,0.534646464646465,FALSE
"5382",0.63,0.534646464646465,FALSE
"5383",0.65,0.534646464646465,FALSE
"5384",0.67,0.534646464646465,FALSE
"5385",0.69,0.534646464646465,FALSE
"5386",0.71,0.534646464646465,FALSE
"5387",0.73,0.534646464646465,FALSE
"5388",0.75,0.534646464646465,FALSE
"5389",0.77,0.534646464646465,FALSE
"5390",0.79,0.534646464646465,FALSE
"5391",0.81,0.534646464646465,FALSE
"5392",0.83,0.534646464646465,FALSE
"5393",0.85,0.534646464646465,FALSE
"5394",0.87,0.534646464646465,FALSE
"5395",0.89,0.534646464646465,FALSE
"5396",0.91,0.534646464646465,FALSE
"5397",0.93,0.534646464646465,FALSE
"5398",0.95,0.534646464646465,FALSE
"5399",0.97,0.534646464646465,FALSE
"5400",0.99,0.534646464646465,FALSE
"5401",-0.99,0.544545454545455,FALSE
"5402",-0.97,0.544545454545455,FALSE
"5403",-0.95,0.544545454545455,FALSE
"5404",-0.93,0.544545454545455,FALSE
"5405",-0.91,0.544545454545455,FALSE
"5406",-0.89,0.544545454545455,FALSE
"5407",-0.87,0.544545454545455,FALSE
"5408",-0.85,0.544545454545455,FALSE
"5409",-0.83,0.544545454545455,FALSE
"5410",-0.81,0.544545454545455,FALSE
"5411",-0.79,0.544545454545455,FALSE
"5412",-0.77,0.544545454545455,TRUE
"5413",-0.75,0.544545454545455,TRUE
"5414",-0.73,0.544545454545455,TRUE
"5415",-0.71,0.544545454545455,TRUE
"5416",-0.69,0.544545454545455,TRUE
"5417",-0.67,0.544545454545455,TRUE
"5418",-0.65,0.544545454545455,TRUE
"5419",-0.63,0.544545454545455,TRUE
"5420",-0.61,0.544545454545455,TRUE
"5421",-0.59,0.544545454545455,TRUE
"5422",-0.57,0.544545454545455,TRUE
"5423",-0.55,0.544545454545455,TRUE
"5424",-0.53,0.544545454545455,TRUE
"5425",-0.51,0.544545454545455,TRUE
"5426",-0.49,0.544545454545455,TRUE
"5427",-0.47,0.544545454545455,TRUE
"5428",-0.45,0.544545454545455,TRUE
"5429",-0.43,0.544545454545455,TRUE
"5430",-0.41,0.544545454545455,TRUE
"5431",-0.39,0.544545454545455,TRUE
"5432",-0.37,0.544545454545455,TRUE
"5433",-0.35,0.544545454545455,TRUE
"5434",-0.33,0.544545454545455,TRUE
"5435",-0.31,0.544545454545455,TRUE
"5436",-0.29,0.544545454545455,TRUE
"5437",-0.27,0.544545454545455,TRUE
"5438",-0.25,0.544545454545455,TRUE
"5439",-0.23,0.544545454545455,TRUE
"5440",-0.21,0.544545454545455,TRUE
"5441",-0.19,0.544545454545455,TRUE
"5442",-0.17,0.544545454545455,TRUE
"5443",-0.15,0.544545454545455,TRUE
"5444",-0.13,0.544545454545455,TRUE
"5445",-0.11,0.544545454545455,TRUE
"5446",-0.09,0.544545454545455,TRUE
"5447",-0.07,0.544545454545455,TRUE
"5448",-0.0499999999999999,0.544545454545455,TRUE
"5449",-0.03,0.544545454545455,TRUE
"5450",-0.01,0.544545454545455,TRUE
"5451",0.01,0.544545454545455,TRUE
"5452",0.03,0.544545454545455,TRUE
"5453",0.05,0.544545454545455,TRUE
"5454",0.0700000000000001,0.544545454545455,TRUE
"5455",0.0900000000000001,0.544545454545455,TRUE
"5456",0.11,0.544545454545455,TRUE
"5457",0.13,0.544545454545455,TRUE
"5458",0.15,0.544545454545455,TRUE
"5459",0.17,0.544545454545455,TRUE
"5460",0.19,0.544545454545455,TRUE
"5461",0.21,0.544545454545455,TRUE
"5462",0.23,0.544545454545455,TRUE
"5463",0.25,0.544545454545455,TRUE
"5464",0.27,0.544545454545455,TRUE
"5465",0.29,0.544545454545455,TRUE
"5466",0.31,0.544545454545455,TRUE
"5467",0.33,0.544545454545455,TRUE
"5468",0.35,0.544545454545455,TRUE
"5469",0.37,0.544545454545455,TRUE
"5470",0.39,0.544545454545455,TRUE
"5471",0.41,0.544545454545455,TRUE
"5472",0.43,0.544545454545455,TRUE
"5473",0.45,0.544545454545455,TRUE
"5474",0.47,0.544545454545455,TRUE
"5475",0.49,0.544545454545455,TRUE
"5476",0.51,0.544545454545455,TRUE
"5477",0.53,0.544545454545455,TRUE
"5478",0.55,0.544545454545455,TRUE
"5479",0.57,0.544545454545455,TRUE
"5480",0.59,0.544545454545455,FALSE
"5481",0.61,0.544545454545455,FALSE
"5482",0.63,0.544545454545455,FALSE
"5483",0.65,0.544545454545455,FALSE
"5484",0.67,0.544545454545455,FALSE
"5485",0.69,0.544545454545455,FALSE
"5486",0.71,0.544545454545455,FALSE
"5487",0.73,0.544545454545455,FALSE
"5488",0.75,0.544545454545455,FALSE
"5489",0.77,0.544545454545455,FALSE
"5490",0.79,0.544545454545455,FALSE
"5491",0.81,0.544545454545455,FALSE
"5492",0.83,0.544545454545455,FALSE
"5493",0.85,0.544545454545455,FALSE
"5494",0.87,0.544545454545455,FALSE
"5495",0.89,0.544545454545455,FALSE
"5496",0.91,0.544545454545455,FALSE
"5497",0.93,0.544545454545455,FALSE
"5498",0.95,0.544545454545455,FALSE
"5499",0.97,0.544545454545455,FALSE
"5500",0.99,0.544545454545455,FALSE
"5501",-0.99,0.554444444444444,FALSE
"5502",-0.97,0.554444444444444,FALSE
"5503",-0.95,0.554444444444444,FALSE
"5504",-0.93,0.554444444444444,FALSE
"5505",-0.91,0.554444444444444,FALSE
"5506",-0.89,0.554444444444444,FALSE
"5507",-0.87,0.554444444444444,FALSE
"5508",-0.85,0.554444444444444,FALSE
"5509",-0.83,0.554444444444444,FALSE
"5510",-0.81,0.554444444444444,FALSE
"5511",-0.79,0.554444444444444,FALSE
"5512",-0.77,0.554444444444444,TRUE
"5513",-0.75,0.554444444444444,TRUE
"5514",-0.73,0.554444444444444,TRUE
"5515",-0.71,0.554444444444444,TRUE
"5516",-0.69,0.554444444444444,TRUE
"5517",-0.67,0.554444444444444,TRUE
"5518",-0.65,0.554444444444444,TRUE
"5519",-0.63,0.554444444444444,TRUE
"5520",-0.61,0.554444444444444,TRUE
"5521",-0.59,0.554444444444444,TRUE
"5522",-0.57,0.554444444444444,TRUE
"5523",-0.55,0.554444444444444,TRUE
"5524",-0.53,0.554444444444444,TRUE
"5525",-0.51,0.554444444444444,TRUE
"5526",-0.49,0.554444444444444,TRUE
"5527",-0.47,0.554444444444444,TRUE
"5528",-0.45,0.554444444444444,TRUE
"5529",-0.43,0.554444444444444,TRUE
"5530",-0.41,0.554444444444444,TRUE
"5531",-0.39,0.554444444444444,TRUE
"5532",-0.37,0.554444444444444,TRUE
"5533",-0.35,0.554444444444444,TRUE
"5534",-0.33,0.554444444444444,TRUE
"5535",-0.31,0.554444444444444,TRUE
"5536",-0.29,0.554444444444444,TRUE
"5537",-0.27,0.554444444444444,TRUE
"5538",-0.25,0.554444444444444,TRUE
"5539",-0.23,0.554444444444444,TRUE
"5540",-0.21,0.554444444444444,TRUE
"5541",-0.19,0.554444444444444,TRUE
"5542",-0.17,0.554444444444444,TRUE
"5543",-0.15,0.554444444444444,TRUE
"5544",-0.13,0.554444444444444,TRUE
"5545",-0.11,0.554444444444444,TRUE
"5546",-0.09,0.554444444444444,TRUE
"5547",-0.07,0.554444444444444,TRUE
"5548",-0.0499999999999999,0.554444444444444,TRUE
"5549",-0.03,0.554444444444444,TRUE
"5550",-0.01,0.554444444444444,TRUE
"5551",0.01,0.554444444444444,TRUE
"5552",0.03,0.554444444444444,TRUE
"5553",0.05,0.554444444444444,TRUE
"5554",0.0700000000000001,0.554444444444444,TRUE
"5555",0.0900000000000001,0.554444444444444,TRUE
"5556",0.11,0.554444444444444,TRUE
"5557",0.13,0.554444444444444,TRUE
"5558",0.15,0.554444444444444,TRUE
"5559",0.17,0.554444444444444,TRUE
"5560",0.19,0.554444444444444,TRUE
"5561",0.21,0.554444444444444,TRUE
"5562",0.23,0.554444444444444,TRUE
"5563",0.25,0.554444444444444,TRUE
"5564",0.27,0.554444444444444,TRUE
"5565",0.29,0.554444444444444,TRUE
"5566",0.31,0.554444444444444,TRUE
"5567",0.33,0.554444444444444,TRUE
"5568",0.35,0.554444444444444,TRUE
"5569",0.37,0.554444444444444,TRUE
"5570",0.39,0.554444444444444,TRUE
"5571",0.41,0.554444444444444,TRUE
"5572",0.43,0.554444444444444,TRUE
"5573",0.45,0.554444444444444,TRUE
"5574",0.47,0.554444444444444,TRUE
"5575",0.49,0.554444444444444,TRUE
"5576",0.51,0.554444444444444,TRUE
"5577",0.53,0.554444444444444,TRUE
"5578",0.55,0.554444444444444,TRUE
"5579",0.57,0.554444444444444,FALSE
"5580",0.59,0.554444444444444,FALSE
"5581",0.61,0.554444444444444,FALSE
"5582",0.63,0.554444444444444,FALSE
"5583",0.65,0.554444444444444,FALSE
"5584",0.67,0.554444444444444,FALSE
"5585",0.69,0.554444444444444,FALSE
"5586",0.71,0.554444444444444,FALSE
"5587",0.73,0.554444444444444,FALSE
"5588",0.75,0.554444444444444,FALSE
"5589",0.77,0.554444444444444,FALSE
"5590",0.79,0.554444444444444,FALSE
"5591",0.81,0.554444444444444,FALSE
"5592",0.83,0.554444444444444,FALSE
"5593",0.85,0.554444444444444,FALSE
"5594",0.87,0.554444444444444,FALSE
"5595",0.89,0.554444444444444,FALSE
"5596",0.91,0.554444444444444,FALSE
"5597",0.93,0.554444444444444,FALSE
"5598",0.95,0.554444444444444,FALSE
"5599",0.97,0.554444444444444,FALSE
"5600",0.99,0.554444444444444,FALSE
"5601",-0.99,0.564343434343434,FALSE
"5602",-0.97,0.564343434343434,FALSE
"5603",-0.95,0.564343434343434,FALSE
"5604",-0.93,0.564343434343434,FALSE
"5605",-0.91,0.564343434343434,FALSE
"5606",-0.89,0.564343434343434,FALSE
"5607",-0.87,0.564343434343434,FALSE
"5608",-0.85,0.564343434343434,FALSE
"5609",-0.83,0.564343434343434,FALSE
"5610",-0.81,0.564343434343434,FALSE
"5611",-0.79,0.564343434343434,FALSE
"5612",-0.77,0.564343434343434,TRUE
"5613",-0.75,0.564343434343434,TRUE
"5614",-0.73,0.564343434343434,TRUE
"5615",-0.71,0.564343434343434,TRUE
"5616",-0.69,0.564343434343434,TRUE
"5617",-0.67,0.564343434343434,TRUE
"5618",-0.65,0.564343434343434,TRUE
"5619",-0.63,0.564343434343434,TRUE
"5620",-0.61,0.564343434343434,TRUE
"5621",-0.59,0.564343434343434,TRUE
"5622",-0.57,0.564343434343434,TRUE
"5623",-0.55,0.564343434343434,TRUE
"5624",-0.53,0.564343434343434,TRUE
"5625",-0.51,0.564343434343434,TRUE
"5626",-0.49,0.564343434343434,TRUE
"5627",-0.47,0.564343434343434,TRUE
"5628",-0.45,0.564343434343434,TRUE
"5629",-0.43,0.564343434343434,TRUE
"5630",-0.41,0.564343434343434,TRUE
"5631",-0.39,0.564343434343434,TRUE
"5632",-0.37,0.564343434343434,TRUE
"5633",-0.35,0.564343434343434,TRUE
"5634",-0.33,0.564343434343434,TRUE
"5635",-0.31,0.564343434343434,TRUE
"5636",-0.29,0.564343434343434,TRUE
"5637",-0.27,0.564343434343434,TRUE
"5638",-0.25,0.564343434343434,TRUE
"5639",-0.23,0.564343434343434,TRUE
"5640",-0.21,0.564343434343434,TRUE
"5641",-0.19,0.564343434343434,TRUE
"5642",-0.17,0.564343434343434,TRUE
"5643",-0.15,0.564343434343434,TRUE
"5644",-0.13,0.564343434343434,TRUE
"5645",-0.11,0.564343434343434,TRUE
"5646",-0.09,0.564343434343434,TRUE
"5647",-0.07,0.564343434343434,TRUE
"5648",-0.0499999999999999,0.564343434343434,TRUE
"5649",-0.03,0.564343434343434,TRUE
"5650",-0.01,0.564343434343434,TRUE
"5651",0.01,0.564343434343434,TRUE
"5652",0.03,0.564343434343434,TRUE
"5653",0.05,0.564343434343434,TRUE
"5654",0.0700000000000001,0.564343434343434,TRUE
"5655",0.0900000000000001,0.564343434343434,TRUE
"5656",0.11,0.564343434343434,TRUE
"5657",0.13,0.564343434343434,TRUE
"5658",0.15,0.564343434343434,TRUE
"5659",0.17,0.564343434343434,TRUE
"5660",0.19,0.564343434343434,TRUE
"5661",0.21,0.564343434343434,TRUE
"5662",0.23,0.564343434343434,TRUE
"5663",0.25,0.564343434343434,TRUE
"5664",0.27,0.564343434343434,TRUE
"5665",0.29,0.564343434343434,TRUE
"5666",0.31,0.564343434343434,TRUE
"5667",0.33,0.564343434343434,TRUE
"5668",0.35,0.564343434343434,TRUE
"5669",0.37,0.564343434343434,TRUE
"5670",0.39,0.564343434343434,TRUE
"5671",0.41,0.564343434343434,TRUE
"5672",0.43,0.564343434343434,TRUE
"5673",0.45,0.564343434343434,TRUE
"5674",0.47,0.564343434343434,TRUE
"5675",0.49,0.564343434343434,TRUE
"5676",0.51,0.564343434343434,TRUE
"5677",0.53,0.564343434343434,TRUE
"5678",0.55,0.564343434343434,TRUE
"5679",0.57,0.564343434343434,FALSE
"5680",0.59,0.564343434343434,FALSE
"5681",0.61,0.564343434343434,FALSE
"5682",0.63,0.564343434343434,FALSE
"5683",0.65,0.564343434343434,FALSE
"5684",0.67,0.564343434343434,FALSE
"5685",0.69,0.564343434343434,FALSE
"5686",0.71,0.564343434343434,FALSE
"5687",0.73,0.564343434343434,FALSE
"5688",0.75,0.564343434343434,FALSE
"5689",0.77,0.564343434343434,FALSE
"5690",0.79,0.564343434343434,FALSE
"5691",0.81,0.564343434343434,FALSE
"5692",0.83,0.564343434343434,FALSE
"5693",0.85,0.564343434343434,FALSE
"5694",0.87,0.564343434343434,FALSE
"5695",0.89,0.564343434343434,FALSE
"5696",0.91,0.564343434343434,FALSE
"5697",0.93,0.564343434343434,FALSE
"5698",0.95,0.564343434343434,FALSE
"5699",0.97,0.564343434343434,FALSE
"5700",0.99,0.564343434343434,FALSE
"5701",-0.99,0.574242424242424,FALSE
"5702",-0.97,0.574242424242424,FALSE
"5703",-0.95,0.574242424242424,FALSE
"5704",-0.93,0.574242424242424,FALSE
"5705",-0.91,0.574242424242424,FALSE
"5706",-0.89,0.574242424242424,FALSE
"5707",-0.87,0.574242424242424,FALSE
"5708",-0.85,0.574242424242424,FALSE
"5709",-0.83,0.574242424242424,FALSE
"5710",-0.81,0.574242424242424,FALSE
"5711",-0.79,0.574242424242424,FALSE
"5712",-0.77,0.574242424242424,TRUE
"5713",-0.75,0.574242424242424,TRUE
"5714",-0.73,0.574242424242424,TRUE
"5715",-0.71,0.574242424242424,TRUE
"5716",-0.69,0.574242424242424,TRUE
"5717",-0.67,0.574242424242424,TRUE
"5718",-0.65,0.574242424242424,TRUE
"5719",-0.63,0.574242424242424,TRUE
"5720",-0.61,0.574242424242424,TRUE
"5721",-0.59,0.574242424242424,TRUE
"5722",-0.57,0.574242424242424,TRUE
"5723",-0.55,0.574242424242424,TRUE
"5724",-0.53,0.574242424242424,TRUE
"5725",-0.51,0.574242424242424,TRUE
"5726",-0.49,0.574242424242424,TRUE
"5727",-0.47,0.574242424242424,TRUE
"5728",-0.45,0.574242424242424,TRUE
"5729",-0.43,0.574242424242424,TRUE
"5730",-0.41,0.574242424242424,TRUE
"5731",-0.39,0.574242424242424,TRUE
"5732",-0.37,0.574242424242424,TRUE
"5733",-0.35,0.574242424242424,TRUE
"5734",-0.33,0.574242424242424,TRUE
"5735",-0.31,0.574242424242424,TRUE
"5736",-0.29,0.574242424242424,TRUE
"5737",-0.27,0.574242424242424,TRUE
"5738",-0.25,0.574242424242424,TRUE
"5739",-0.23,0.574242424242424,TRUE
"5740",-0.21,0.574242424242424,TRUE
"5741",-0.19,0.574242424242424,TRUE
"5742",-0.17,0.574242424242424,TRUE
"5743",-0.15,0.574242424242424,TRUE
"5744",-0.13,0.574242424242424,TRUE
"5745",-0.11,0.574242424242424,TRUE
"5746",-0.09,0.574242424242424,TRUE
"5747",-0.07,0.574242424242424,TRUE
"5748",-0.0499999999999999,0.574242424242424,TRUE
"5749",-0.03,0.574242424242424,TRUE
"5750",-0.01,0.574242424242424,TRUE
"5751",0.01,0.574242424242424,TRUE
"5752",0.03,0.574242424242424,TRUE
"5753",0.05,0.574242424242424,TRUE
"5754",0.0700000000000001,0.574242424242424,TRUE
"5755",0.0900000000000001,0.574242424242424,TRUE
"5756",0.11,0.574242424242424,TRUE
"5757",0.13,0.574242424242424,TRUE
"5758",0.15,0.574242424242424,TRUE
"5759",0.17,0.574242424242424,TRUE
"5760",0.19,0.574242424242424,TRUE
"5761",0.21,0.574242424242424,TRUE
"5762",0.23,0.574242424242424,TRUE
